Repliccate,Gene_trees
1115,"(A,((((W,V),B),U),(((R,P),O),(T,(S,(((N,M),L),(J,((H,(E,D)),(I,((F,G),C))))))))));"
1227,"(((B,V),U),((T,(((R,Q),P),(S,O))),((K,(L,((N,M),((I,J),((H,((G,E),(F,D))),C))))),A)));"
1312,"(A,(((B,V),U),((S,(T,(((R,Q),P),O))),((((E,H),D),J),((((N,M),L),K),(F,(G,(I,C))))))));"
1350,"(((((W,V),B),U),((S,(T,(((P,Q),R),O))),((N,M),((L,K),((D,J),(H,(E,(((F,G),I),C)))))))),A);"
1367,"((((U,V),W),B),((S,(T,(R,(Q,O)))),(((N,M),(L,K)),(J,(((E,H),D),(I,(G,(F,C))))))));"
1373,"(((((U,B),W),V),((T,(S,(Q,((R,P),O)))),(((N,M),(L,K)),((I,(F,(E,(H,D)))),J)))),A);"
1385,"((((U,B),W),((T,(S,(((R,Q),P),O))),((L,(N,(M,K))),(J,(D,(E,(H,(I,(G,(F,C)))))))))),A);"
1443,"(((B,W),V),((S,(T,(P,((R,Q),O)))),((L,((N,M),K)),(J,(F,(G,((E,(H,D)),(I,C))))))));"
1446,"(((B,V),W),((T,(S,(P,((R,Q),O)))),((L,K),((N,M),(J,((E,(H,D)),((F,G),(I,C))))))));"
1771,"((((U,B),V),W),((S,(T,((R,(Q,P)),O))),(((N,M),(L,K)),(J,((H,D),(((E,C),I),(F,G)))))));"
1814,"((((B,V),(U,W)),(((S,T),((R,Q),(P,O))),(L,((N,M),(K,(((G,((F,E),(I,D))),J),C)))))),A);"
82,"((((U,W),V),B),((T,(S,(((R,Q),P),O))),((L,((N,M),K)),(I,((F,G),(J,(H,(D,(E,C)))))))));"
272,"(((((U,V),B),W),((T,(S,((Q,(R,P)),O))),(((N,M),(L,K)),(J,((F,G),((I,(H,(E,D))),C)))))),A);"
678,"((((U,B),V),W),((T,(S,((R,Q),O))),((L,((N,M),K)),(J,(((I,H),(E,D)),((F,G),C))))));"
960,"((((B,(U,W)),V),((T,((S,(R,(Q,P))),O)),((((G,H),(E,(F,D))),(I,(((N,M),L),K))),J))),A);"
1084,"(((((U,B),W),V),((T,(S,(((R,Q),P),O))),(((F,(I,(G,((H,D),E)))),((N,M),(L,K))),(J,C)))),A);"
1160,"(A,(((U,W),B),(((S,T),(P,((R,Q),O))),((((N,M),L),K),(J,(((E,H),D),(F,(I,(G,C)))))))));"
1464,"((((B,V),(U,W)),((S,((P,O),(R,Q))),(F,(((N,M),(L,K)),(((H,(E,D)),J),((G,I),C)))))),A);"
1571,"(((((W,V),((T,(((P,Q),R),(S,O))),(K,(J,((G,D),(E,((((N,M),L),(F,H)),(I,C)))))))),B),U),A);"
1605,"(A,((((W,V),B),U),((S,(T,(((R,Q),P),O))),(((L,((N,M),K)),J),(((G,F),I),((H,(E,D)),C))))));"
1802,"((((B,(U,W)),V),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,(((F,G),(E,(H,D))),(I,C)))))),A);"
24,"((((W,V),(U,B)),(T,(S,((((R,Q),P),O),((N,M),((L,K),(J,(D,(H,(E,(((C,G),I),F))))))))))),A);"
287,"(((((U,B),W),V),((T,(S,(((R,Q),P),O))),(((N,M),L),(J,((E,(H,D)),(G,(F,C))))))),A);"
474,"(((((U,B),V),W),(((S,T),((R,Q),O)),(((N,M),(L,K)),(J,(((F,G),(I,(E,(H,D)))),C))))),A);"
551,"(A,(((B,V),(U,W)),((((P,Q),R),O),(S,(T,(K,((M,L),(N,((((F,G),(I,((D,H),E))),J),C)))))))));"
874,"((((U,B),V),W),((T,(S,(R,(P,O)))),(((N,M),(L,K)),(J,((F,G),(I,(((E,H),D),C)))))));"
921,"((((B,V),U),(F,(((E,((H,D),(G,((N,M),(T,(S,((R,Q),O))))))),((L,K),J)),(I,C)))),A);"
1606,"(A,((((((R,P),Q),((S,O),(T,((L,K),((N,M),(J,(I,(((F,G),E),((H,D),C))))))))),(U,B)),V),W));"
1698,"((((W,V),(U,B)),(((S,T),((R,Q),(P,O))),(((N,M),(L,K)),(J,(D,((((H,F),I),G),(E,C))))))),A);"
92,"((H,E),((((((((((A,((B,V),U)),T),(P,((R,Q),O))),S),L),K),(N,M)),(G,(F,J))),(I,C)),D));"
512,"(((((U,B),V),W),((S,((R,Q),(P,O))),((M,(N,(K,J))),(L,((T,I),(F,(((E,D),H),(G,C)))))))),A);"
821,"((((W,V),(U,B)),((T,(S,(P,O))),(K,(((N,M),L),(J,((F,G),(I,(((D,E),H),C)))))))),A);"
1256,"(((((U,B),W),V),((T,(S,(((R,Q),P),O))),((((N,M),L),K),(J,(G,(((H,I),E),(D,(F,C)))))))),A);"
1387,"(A,((((B,V),U),W),((T,(S,((Q,P),(R,O)))),((((N,M),L),K),(J,((I,E),((F,G),((D,H),C))))))));"
1641,"(((((U,V),B),W),((T,(S,(P,((R,Q),O)))),(((N,M),(L,K)),(J,(I,((F,G),((E,(H,D)),C))))))),A);"
389,"((((U,B),V),(((S,R),T),(((N,M),(L,K)),((((F,G),(E,(H,D))),((P,O),J)),(I,C))))),A);"
525,"(A,((((U,B),V),W),(((S,T),((R,Q),(P,O))),(((N,M),K),((H,(E,D)),(J,(F,(G,(I,C)))))))));"
1219,"((((U,B),W),V),(((S,T),((Q,(R,P)),O)),(((N,M),L),(J,((H,D),(E,(((F,G),I),C)))))));"
1616,"(A,(((U,V),(B,W)),((T,(((R,Q),P),(S,O))),(L,(K,((N,M),((E,((((G,I),D),H),(F,J))),C)))))));"
1812,"(((((U,B),V),W),((((S,(R,Q)),(T,P)),O),(L,(K,((N,M),(((G,E),(H,D)),(I,(J,(F,C))))))))),A);"
48,"(((U,(B,W)),V),((T,(S,((R,Q),O))),(((N,M),(L,K)),(J,(((F,G),(H,(E,D))),(I,C))))));"
219,"((((U,B),V),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,(((E,H),D),((F,G),(I,C))))))),A);"
1044,"((((W,V),B),((T,(S,(((R,Q),P),O))),((M,(L,K)),(J,((F,G),((E,(H,D)),(I,C))))))),A);"
1175,"(((((U,B),V),W),((T,(S,((Q,(R,P)),O))),((((N,M),(L,K)),J),((F,G),(E,(((H,I),D),C)))))),A);"
1177,"((((W,V),(U,B)),((S,(T,(((R,Q),P),O))),((N,K),(J,((H,(E,D)),((F,G),(I,C))))))),A);"
1427,"(((((U,B),W),V),((S,(((R,Q),P),O)),(T,(((N,M),(L,K)),((F,G),(((E,H),J),((D,C),I))))))),A);"
1604,"((((U,(B,W)),V),((T,(S,(P,((R,Q),O)))),(((N,M),L),(((E,D),H),(J,((F,G),(I,C))))))),A);"
130,"((((B,W),V),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,(((E,H),D),(((F,I),G),C)))))),A);"
290,"(((W,V),(U,B)),((((R,Q),P),O),(T,(S,(((N,M),(L,K)),(((E,H),D),(J,((F,G),(I,C)))))))));"
637,"(((U,V),(B,W)),((T,(S,((R,Q),(P,O)))),(G,(H,((E,((N,M),(L,K))),((F,D),(I,(J,C))))))));"
775,"(((((W,V),U),B),((S,((((R,Q),P),T),O)),(L,((N,M),(K,(J,((F,I),((G,E),((H,C),D))))))))),A);"
795,"(((((W,V),U),B),(Q,(((S,T),(P,O)),((M,(N,(L,K))),(J,((E,D),(F,(G,(I,C))))))))),A);"
1016,"(A,(((U,(B,W)),V),((S,(T,(R,((Q,P),O)))),(((N,M),(L,K)),(J,(F,(((G,(I,C)),E),D)))))));"
1503,"(((((W,V),(U,B)),(((N,M),(L,K)),(J,((G,(E,(H,D))),((F,I),C))))),(T,(S,(Q,(R,O))))),A);"
2,"(((B,(U,W)),V),((S,((R,Q),(P,O))),(T,((L,((N,M),K)),(J,((E,(H,D)),(G,(F,C))))))));"
37,"(((((U,V),B),W),((S,(T,(P,((R,Q),O)))),((L,((N,M),K)),(((H,(E,D)),J),((F,G),(I,C)))))),A);"
106,"(A,((((B,(U,W)),V),((F,I),(((N,M),(L,K)),((H,J),(((C,G),D),E))))),(T,(S,(((R,Q),P),O)))));"
686,"((((((T,(S,(P,((R,Q),O)))),((((N,M),(L,K)),J),((F,(H,(E,D))),(I,(G,C))))),V),(U,B)),W),A);"
1152,"(A,((((W,V),U),B),((T,(((P,Q),S),(R,O))),(((N,M),(L,K)),(F,(G,(((E,H),D),(I,(J,C)))))))));"
1763,"(((((U,B),W),V),((T,(S,(((R,Q),P),O))),(((D,H),E),((F,G),((((N,M),L),K),((I,J),C)))))),A);"
29,"(((((U,V),B),W),((S,(T,((R,Q),(P,O)))),(((N,M),(L,K)),((((D,H),J),E),((F,(G,I)),C))))),A);"
561,"((((U,(B,W)),V),(((S,T),((R,Q),P)),(((N,M),(L,K)),(J,((F,G),((I,(H,(E,D))),C)))))),A);"
922,"(((((U,B),W),V),((S,(T,(R,((O,Q),P)))),(J,(((M,L),(N,K)),(F,(((E,H),D),(G,(I,C)))))))),A);"
1224,"(A,((((U,B),W),V),((T,(S,(P,((R,Q),O)))),((((N,M),L),K),(J,((F,G),((I,(H,D)),C)))))));"
1349,"(((U,W),((T,(S,(((R,Q),P),O))),((((N,M),L),K),(J,((E,(H,D)),(F,(G,(I,C)))))))),A);"
1465,"((((U,V),W),B),(T,((((R,Q),P),O),(S,((L,((N,M),K)),(J,(I,(((F,G),((E,H),D)),C))))))));"
1543,"((((B,(U,W)),V),((T,(S,(P,((R,Q),O)))),(((N,M),(L,K)),(J,((F,G),(((E,H),D),(I,C))))))),A);"
1,"(((((U,B),V),W),((S,(T,((R,P),O))),(J,(((N,M),(L,K)),(((H,E),D),(I,(G,(F,C)))))))),A);"
1007,"((((B,V),W),((S,(T,((R,Q),P))),(((N,M),(L,K)),(J,(((E,H),D),((F,G),(I,C))))))),A);"
1052,"(A,((((W,V),U),B),((S,(T,(((R,Q),P),O))),(((N,M),(L,K)),(J,((F,(H,D)),(((G,E),C),I)))))));"
1058,"(((((T,(((S,R),Q),(P,O))),((N,M),((H,D),(E,((F,K),(G,((L,I),C))))))),((U,B),W)),V),A);"
1166,"((((B,V),W),(((S,T),(P,((R,Q),O))),(((N,M),(L,K)),((F,((G,((H,D),E)),J)),C)))),A);"
1478,"(A,((((U,B),W),V),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),((E,(H,D)),(G,(I,(F,C))))))));"
1482,"(((U,V),(B,W)),((T,(S,((R,(Q,P)),O))),((L,((N,M),K)),(J,((F,(G,(E,(H,D)))),(I,C))))));"
1573,"(((((U,B),W),V),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,((F,G),((E,H),(I,C))))))),A);"
77,"(((((U,B),V),W),((S,(T,(P,((R,Q),O)))),(((N,M),(L,K)),(J,(E,((F,G),(H,(I,(D,C))))))))),A);"
433,"((((((((((((U,B),W),(S,((R,Q),(P,O)))),T),(N,M)),L),G),((I,K),F)),J),C),((H,E),D)),A);"
656,"(((((W,V),B),U),(((S,T),(((R,Q),P),O)),(H,(I,((E,D),(((N,M),(L,K)),(((F,C),J),G))))))),A);"
685,"(((((U,B),W),V),((T,(S,((R,Q),O))),(((L,N),M),((G,E),(D,((((F,I),(H,(P,K))),J),C)))))),A);"
1001,"(((((B,V),U),W),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,(((E,H),D),(G,((F,I),C))))))),A);"
1021,"(((((U,V),B),W),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,(G,(I,(F,(((E,D),H),C)))))))),A);"
1241,"((((U,(B,W)),V),((S,(T,(P,((R,Q),O)))),(J,(((N,M),(L,K)),(((H,D),E),(((G,F),I),C)))))),A);"
1292,"(((((U,B),W),V),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,((G,((E,H),D)),((F,I),C)))))),A);"
1690,"(((((U,B),V),W),((S,(T,(((R,Q),P),O))),((N,(L,(M,K))),(J,((H,(((F,G),I),(E,D))),C))))),A);"
11,"(A,((((B,V),U),W),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,((H,D),(E,(((F,G),I),C))))))));"
99,"(A,((B,W),((T,(S,((R,Q),(P,O)))),((((N,M),L),K),(J,(((F,G),I),((E,(H,D)),C)))))));"
460,"((((U,V),(B,W)),((T,((R,(Q,P)),(S,O))),(((N,M),(L,K)),(J,(((E,H),D),(((F,G),I),C)))))),A);"
524,"(((U,V),(B,W)),(((S,(P,((R,O),Q))),(J,(((N,M),(L,K)),((E,(H,D)),(G,(F,(I,C))))))),A));"
654,"(((((W,V),B),U),((S,(T,(((R,Q),P),O))),(E,(((N,M),((L,K),J)),(((((I,H),C),D),F),G))))),A);"
864,"(((((U,B),W),V),((S,(T,(((P,R),Q),O))),(E,((H,D),(J,(((N,M),(L,K)),(I,((F,G),C)))))))),A);"
1413,"(A,((((B,V),U),W),(S,((N,M),(((T,((R,Q),O)),P),(L,((F,K),((((H,D),E),J),(G,(I,C))))))))));"
1457,"(((((U,B),V),W),((T,(S,((R,P),O))),(K,((N,M),(L,(J,(((H,E),D),(((F,G),I),C)))))))),A);"
1600,"(((((U,B),W),V),((T,((Q,P),O)),(((N,M),(L,K)),(J,((H,(E,D)),((F,G),(I,C))))))),A);"
1699,"((((W,V),(U,B)),((T,(S,(Q,(P,O)))),(((N,M),(L,K)),(J,((E,(H,D)),(G,(I,C))))))),A);"
142,"(A,(((U,B),V),((T,(S,(P,(R,(Q,O))))),((((N,M),L),K),(J,((E,(H,D)),(G,(F,(I,C)))))))));"
516,"((((B,(U,W)),V),(T,(((R,Q),(P,O)),(S,(((N,M),(L,K)),(J,(G,((((F,H),E),D),(I,C))))))))),A);"
771,"(((((U,B),W),V),(S,((P,(R,(Q,O))),(T,(L,(K,(N,(M,(J,(((F,I),((D,H),E)),(G,C))))))))))),A);"
929,"((((W,V),(U,B)),((R,(P,((S,T),(Q,O)))),(((N,M),(L,K)),((G,(F,(((H,E),D),J))),(I,C))))),A);"
1130,"(A,((((U,B),V),W),((T,(S,(((R,Q),P),O))),((((N,M),L),K),(J,(((E,H),D),((F,G),(I,C))))))));"
1742,"((T,((((((((A,V),B),U),W),((N,M),((((F,G),I),K),(((((C,E),L),D),H),J)))),(Q,O)),P),S)),R);"
174,"(A,((((U,B),V),W),((T,(S,((Q,(R,P)),O))),(((N,M),L),(J,((F,G),((E,(H,D)),(I,C))))))));"
456,"((((B,(U,W)),V),(((S,T),((R,Q),(P,O))),(((N,M),L),(J,(((D,H),E),((F,G),(I,C))))))),A);"
484,"(A,((((U,B),V),W),((S,(((R,Q),P),O)),(((N,M),(L,K)),((F,G),((H,(E,D)),(I,(J,C))))))));"
669,"(((((W,V),B),U),((R,P),((T,O),((S,Q),((N,M),((L,K),(J,(G,((H,((F,E),D)),(I,C)))))))))),A);"
805,"((((B,V),U),W),((T,((S,(R,P)),(Q,O))),((((N,M),(L,K)),J),(((E,H),D),((F,G),(I,C))))));"
1073,"(((((B,V),W),U),(((S,(R,Q)),T),(((N,M),(L,K)),((H,(E,D)),(J,((F,G),(I,C))))))),A);"
1228,"((((U,V),B),W),((T,(S,(((R,Q),P),O))),((N,M),((L,K),(J,(((F,G),(H,(I,(E,D)))),C))))));"
1462,"(((((U,B),V),W),(T,((S,((R,Q),P)),(((N,M),(L,K)),(J,((G,(I,(F,((E,H),D)))),C)))))),A);"
1516,"(((((U,B),V),W),((T,(S,((R,Q),(P,O)))),(M,(N,(L,(K,(J,(((H,E),D),((I,(F,G)),C))))))))),A);"
1520,"(((W,V),(U,B)),((S,(T,((Q,(R,P)),O))),((L,((N,M),K)),(J,((H,(E,D)),((F,G),(I,C)))))));"
104,"((((W,V),(U,B)),(((S,T),((R,Q),O)),((((L,G),((N,M),K)),J),((F,(E,(H,D))),C)))),A);"
398,"(((((U,W),V),B),(((S,T),(((R,Q),P),O)),(((N,M),(L,K)),(J,(I,(((H,E),D),((F,G),C))))))),A);"
828,"((((W,V),U),B),(((S,T),(((R,Q),P),O)),((N,M),((L,K),(J,((((F,G),E),(H,D)),(I,C)))))));"
892,"((((U,(B,W)),V),((T,(S,(Q,(R,P)))),((N,M),((L,K),(((F,I),(G,(E,(H,D)))),(J,C)))))),A);"
961,"((((U,B),W),(R,(((Q,P),O),(S,(T,((((N,M),L),K),(I,(F,((G,(E,(H,D))),(J,C)))))))))),A);"
1720,"(((U,(B,W)),V),((T,(S,((Q,(R,P)),O))),(I,(((F,G),(L,((N,M),K))),((H,(E,D)),(J,C))))));"
1789,"(((W,V),(U,B)),((T,(S,((Q,P),O))),(((N,M),(L,K)),(J,(F,(G,((E,(H,D)),(I,C))))))));"
105,"((((((A,(((B,V),U),W)),(T,((((Q,P),R),S),O))),(N,M)),K),L),(J,((F,G),((I,((E,H),D)),C))));"
120,"(A,((((U,B),V),W),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),((I,J),(((F,G),(E,(H,D))),C))))));"
325,"(((((W,V),B),U),((S,(T,(((P,R),Q),O))),((N,M),(K,(J,(H,((((E,D),G),L),((F,I),C)))))))),A);"
406,"((((U,B),V),W),((S,(T,(((R,Q),P),O))),((((F,G),I),(H,D)),(J,(E,(((N,M),(L,K)),C))))));"
539,"(A,((((U,B),W),V),((T,(S,(P,((R,Q),O)))),(((D,H),E),(J,((I,(L,((N,M),K))),(F,(G,C))))))));"
704,"(A,((((U,B),V),W),((T,(S,(((R,Q),P),O))),(((N,M),L),(J,((E,(H,D)),(I,(G,C))))))));"
937,"(A,((((U,B),W),V),((T,(S,(R,(P,O)))),(J,((L,((N,M),K)),((E,(H,D)),(F,((I,C),G))))))));"
1101,"((((W,V),(U,B)),((S,T),(((R,(Q,P)),O),((L,((N,M),K)),((E,(H,D)),((I,(F,J)),(G,C))))))),A);"
1105,"((((B,W),V),((T,(S,((R,Q),(P,O)))),((L,((N,M),K)),(((F,G),(E,((H,D),(I,J)))),C)))),A);"
1613,"((((W,V),(U,B)),(O,(((S,R),Q),(P,(T,((L,((N,M),K)),(J,((((((E,H),D),G),I),F),C)))))))),A);"
21,"((((U,B),V),W),((T,(S,((R,Q),P))),((((N,M),L),K),(((F,G),(J,((E,H),C))),(I,A)))));"
274,"((((W,V),(U,B)),((T,(S,(((R,Q),P),O))),((((N,M),(L,K)),J),((I,((F,G),(H,D))),C)))),A);"
399,"(((((((((((((W,V),B),U),K),M),L),(P,((S,(R,Q)),(T,O)))),N),J),((((G,E),H),D),C)),I),F),A);"
453,"((((U,B),V),(((S,T),(((R,Q),P),O)),(((N,M),(L,K)),(I,(((F,G),J),((E,(H,D)),C)))))),A);"
467,"(((((U,B),V),W),((T,(S,((Q,(R,P)),O))),((((N,M),L),K),(J,((H,D),((F,G),(I,C))))))),A);"
472,"(A,((((S,(T,(((R,Q),P),O))),((((N,M),L),K),(J,(((F,G),I),(((E,H),D),C))))),V),(B,(U,W))));"
660,"(((((U,V),B),W),((S,(((R,Q),P),(T,O))),((L,((N,M),K)),(J,((F,G),(((I,H),D),C)))))),A);"
671,"(A,((((U,(B,W)),V),((N,M),((F,(L,((G,K),((H,(E,D)),J)))),(I,C)))),((S,T),((R,Q),(P,O)))));"
684,"((((U,(B,W)),V),((T,(S,((R,Q),(P,O)))),((L,(N,K)),(J,((E,H),((F,I),(G,C))))))),A);"
992,"((((W,V),(U,B)),((T,(S,(((R,Q),P),O))),((L,((N,M),K)),(J,(((G,(F,I)),((E,H),D)),C))))),A);"
1221,"(((((B,V),U),W),((S,(P,((R,Q),O))),(((N,M),K),(J,((I,(H,(E,D))),(F,(G,C))))))),A);"
1262,"(((((U,B),W),V),((T,(S,(((R,Q),P),O))),((N,(L,K)),(J,((E,H),((F,G),(I,C))))))),A);"
1395,"(((((((B,W),V),U),(((R,Q),P),O)),(S,((((N,M),L),K),(J,(I,(((((G,F),E),D),C),H)))))),T),A);"
83,"(((((U,B),V),W),((T,(S,(R,(Q,O)))),(((N,M),(L,K)),(J,(((F,G),(I,(E,H))),C))))),A);"
135,"((((((((U,W),V),B),J),((((R,Q),P),(S,(T,O))),(N,(L,K)))),((E,H),D)),((F,I),(G,C))),A);"
176,"(((W,V),(U,B)),((T,(S,((R,Q),(P,O)))),(((N,M),(L,K)),(J,(((F,G),((D,H),E)),(I,C))))));"
298,"((((W,V),(U,B)),(((S,T),(((R,Q),P),O)),(((N,M),K),(L,(J,((F,G),(D,(E,(H,C))))))))),A);"
486,"(((((B,W),V),U),((T,(S,((R,Q),O))),((L,(((D,E),H),J)),(K,((N,M),(F,(G,(I,C)))))))),A);"
509,"(((((U,B),W),V),((S,(T,(P,((R,Q),O)))),(J,((L,((((N,M),E),(H,D)),K)),(((I,G),F),C))))),A);"
541,"(((((W,V),B),U),((T,(S,(P,((R,Q),O)))),(((N,M),(L,K)),(J,(F,((G,(I,((E,H),D))),C)))))),A);"
665,"(((((U,B),W),V),((S,((R,(Q,P)),O)),(((N,M),(L,K)),(J,((E,(H,D)),(G,(I,(F,C)))))))),A);"
698,"((((U,B),W),V),((T,(S,(((P,R),Q),O))),(((N,M),(L,K)),(J,(((E,H),D),(((F,G),I),C))))));"
971,"(A,((((W,V),B),U),(((S,T),(((R,Q),P),O)),(((N,M),(L,K)),(D,((((F,G),E),J),((H,I),C)))))));"
974,"((((W,V),(U,B)),(((S,T),(R,(Q,(P,O)))),(((N,M),(L,K)),((F,I),(((E,H),D),(G,C)))))),A);"
1031,"(A,((((B,V),W),U),((R,Q),((P,(T,O)),(S,(((N,M),(L,K)),(E,((H,D),((I,J),((F,G),C))))))))));"
1068,"(((((B,(U,W)),V),(((N,M),(L,K)),(J,(G,(((F,I),((E,D),H)),C))))),((S,T),(((R,Q),P),O))),A);"
1088,"(A,((((U,V),W),B),((S,(T,(((P,Q),R),O))),((((N,M),L),K),((E,H),(J,(I,(G,(F,(D,C))))))))));"
1107,"(((((U,B),W),V),((T,(S,(((R,Q),P),O))),((M,(L,K)),(J,((I,(G,(F,((E,H),D)))),C))))),A);"
1119,"(((((W,V),(U,B)),(T,(S,(R,(Q,P))))),(J,((((D,H),E),((N,M),(L,K))),(F,((C,I),G))))),A);"
1474,"((((U,V),W),B),(((S,(((R,Q),P),O)),((L,K),((N,M),(((E,H),((G,(F,I)),D)),J)))),(T,A)));"
1688,"(((W,V),(U,B)),((T,(S,(((R,Q),P),O))),((((N,M),L),K),(J,((E,(H,D)),((F,G),(I,C)))))));"
1790,"(((B,(U,W)),V),(((S,T),(P,((R,Q),O))),(((N,M),(L,K)),(J,(((D,E),H),(((G,I),C),F))))));"
122,"((T,(P,(R,(Q,((((E,F),L),S),O))))),((A,(((W,V),U),B)),(H,(D,(G,(((N,M),J),((I,K),C)))))));"
886,"((((W,V),(U,B)),((S,(T,(((R,Q),P),O))),(((N,M),(L,K)),(J,((I,((F,G),(E,(H,D)))),C))))),A);"
1050,"((((U,B),V),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,(((F,G),I),((E,(H,D)),C)))))),A);"
1388,"(((W,V),B),((T,(S,((R,Q),(P,O)))),(((N,M),(L,K)),(J,((H,(E,D)),((F,G),(I,C)))))));"
1414,"(((((W,V),B),U),(((S,T),(((R,Q),P),O)),((F,G),((((N,M),L),K),((I,J),((E,(H,D)),C)))))),A);"
1466,"(((((U,V),(B,W)),(((N,M),(L,K)),((((E,H),D),J),((F,G),(I,C))))),(S,(T,(R,(Q,(P,O)))))),A);"
1633,"(((((W,V),U),B),((T,((R,Q),(P,O))),(M,(((E,(H,D)),(G,J)),(((N,L),K),(I,(F,C))))))),S);"
74,"((((B,V),(U,W)),((S,((R,Q),(P,O))),(J,((((N,M),L),K),(F,((I,(H,(E,D))),(G,C))))))),A);"
194,"(((((U,B),W),V),((T,(S,((R,P),O))),((L,((N,M),K)),(J,((E,(H,D)),(((F,G),I),C)))))),A);"
221,"(((((W,V),(U,B)),((S,P),(R,(Q,(T,O))))),(((N,M),(L,K)),((F,((G,I),(((E,H),D),J))),C))),A);"
245,"(((((U,B),W),V),(((S,T),(P,((R,Q),O))),((N,M),((L,K),(J,((G,I),((F,(E,D)),C))))))),A);"
431,"(((((U,B),V),W),(((S,T),(((R,Q),P),O)),((N,(L,K)),(J,((E,(H,D)),((F,G),(I,C))))))),A);"
972,"(((((U,V),W),B),((T,(S,(((R,Q),P),O))),(((N,M),L),(J,((E,(H,D)),((F,G),(I,C))))))),A);"
1283,"((((W,V),(U,B)),((T,(S,((R,P),O))),((L,((N,M),K)),(J,(H,((E,((F,G),D)),(I,C))))))),A);"
1569,"((((W,V),(U,B)),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(J,((E,(H,D)),((F,G),(I,C))))))),A);"
1782,"((((W,V),(U,B)),((T,(S,(((R,Q),P),O))),(((N,M),(L,K)),(((F,G),(I,(E,(H,D)))),(J,C))))),A);"
595,"((((B,(U,W)),V),((T,(S,(P,((R,Q),O)))),((((N,M),L),K),(J,(((E,H),D),(I,((F,G),C))))))),A);"
608,"(((((B,V),U),W),((S,(T,(P,((R,Q),O)))),(((((I,D),H),E),(((N,L),(M,K)),J)),(F,C)))),A);"
776,"(((((U,B),W),V),((S,(T,((R,Q),O))),(((N,M),(L,K)),(((F,G),J),((H,D),(E,(I,C))))))),A);"
985,"((((B,V),W),((T,(S,(P,((R,Q),O)))),((E,(H,D)),(J,((((N,M),L),K),((F,G),(I,C))))))),A);"
1188,"((((B,V),(U,W)),((((S,T),(((O,Q),P),R)),((N,M),(L,K))),(((F,I),G),((E,(H,D)),(J,C))))),A);"
1324,"(A,((((B,V),W),U),((S,(T,((R,Q),(P,O)))),(((N,M),L),(J,((H,(E,D)),((F,G),(I,C))))))));"
1587,"((((U,V),B),((S,(T,(P,((R,Q),O)))),((N,M),(L,(K,(J,((H,(E,D)),(((F,G),I),C)))))))),A);"
1682,"((((U,V),(B,W)),((T,((R,Q),(S,(P,O)))),((L,((N,M),K)),(((H,(E,D)),J),(((F,G),I),C))))),A);"
1730,"((((B,W),U),((T,(S,(((R,Q),P),O))),((((N,M),L),K),((D,(H,(E,J))),((F,G),(I,C)))))),A);"
1807,"(((((B,V),U),W),(((S,T),((Q,(R,P)),O)),((L,((N,M),K)),(J,((H,(E,(I,D))),((F,G),C)))))),A);"
251,"(((((U,V),W),B),((T,(S,((R,Q),(P,O)))),(((N,M),(L,K)),(J,(E,((H,D),((F,G),(I,C)))))))),A);"
273,"(A,(((W,V),(U,B)),((T,(S,(((P,Q),R),O))),(((N,M),(L,K)),(J,((F,G),((H,(E,D)),C)))))));"
338,"((U,(B,V)),((A,((S,(T,(((R,Q),P),O))),(I,((F,G),(((M,(N,(L,K))),(((H,E),D),J)),C))))),W));"
388,"(((((B,V),W),U),(S,((T,(((R,Q),P),O)),(((N,M),K),(L,(J,((F,(G,(E,(H,D)))),(I,C)))))))),A);"
503,"(((((U,B),W),V),((T,(S,(P,((R,Q),O)))),(((N,M),(L,K)),(J,(F,(I,((G,((E,H),D)),C))))))),A);"
643,"(((((U,V),B),W),((T,(S,(P,((R,Q),O)))),(((N,M),(L,K)),(J,(((((F,G),D),(I,C)),E),H))))),A);"
737,"(((((U,B),V),W),((T,(S,((R,Q),P))),((F,G),((((N,M),L),K),(((E,D),J),(I,C)))))),A);"
754,"(((((U,B),V),W),((T,(S,((R,Q),O))),(((N,M),L),(J,((E,(H,D)),(((F,G),I),C)))))),A);"
793,"(((((U,V),W),B),(((S,T),(((R,Q),P),O)),(((F,G),(((H,E),D),((I,((K,M),N)),(L,J)))),C))),A);"
948,"(((((U,B),W),V),((T,(S,(((R,Q),P),O))),(((N,M),K),(J,((H,(E,D)),(I,((F,G),C))))))),A);"
1167,"((((B,(U,W)),V),((S,(R,(P,(T,O)))),((L,((N,M),K)),(J,((F,(G,I)),((H,D),(E,C))))))),A);"
